"cluster" "start" "end" "size" "node"
"3210" "cluster300" 420321 420517 196 52
"3211" "cluster301" 420518 421185 667 52
"3212" "cluster312" 444326 444637 311 52
"3213" "cluster313" 444638 445196 558 52
"3214" "cluster340" 481555 483187 1632 52
"3215" "cluster361" 521045 522248 1203 52
"3216" "cluster364" 523575 524525 950 52
"3217" "cluster364" 525579 525942 363 52
"3218" "cluster365" 525943 526173 230 52
"3219" "cluster365" 526572 526788 216 52
"3220" "cluster368" 535941 536345 404 52
"3221" "cluster370" 540663 541163 500 52
"3222" "cluster377" 573858 573999 141 52
"3223" "cluster381" 578984 579289 305 52
"3224" "cluster382" 582639 582889 250 52
"3225" "cluster382" 583108 583487 379 52
"3226" "cluster386" 589092 589117 25 52
"3227" "cluster387" 589118 589478 360 52
"3228" "cluster388" 589479 589877 398 52
"3229" "cluster388" 590525 590804 279 52
"3230" "cluster389" 590805 591741 936 52
"3231" "cluster405" 621384 621436 52 52
"3232" "cluster416" 636451 637539 1088 52
"3233" "cluster418" 639153 639482 329 52
"3234" "cluster419" 640410 641276 866 52
"3235" "cluster420" 643193 643527 334 52
"3236" "cluster421" 643528 643613 85 52
"3237" "cluster422" 643614 643777 163 52
"3238" "cluster427" 655033 656099 1066 52
"3239" "cluster437" 690574 691010 436 52
"3240" "cluster438" 691011 692005 994 52
"3241" "cluster438" 692353 692732 379 52
"3242" "cluster439" 692733 693133 400 52
"3243" "cluster439" 693532 694225 693 52
"3244" "cluster439" 694952 695432 480 52
"3245" "cluster439" 696833 697075 242 52
"3246" "cluster440" 701237 701673 436 52
"3247" "cluster440" 704623 704923 300 52
"3248" "cluster450" 729953 730253 300 52
"3249" "cluster454" 736395 736595 200 52
"3250" "cluster474" 742830 742911 81 52
"3251" "cluster475" 742912 742939 27 52
"3252" "cluster476" 742940 743089 149 52
"3253" "cluster477" 743090 743213 123 52
"3254" "cluster487" 747575 747819 244 52
"3255" "cluster488" 747820 747842 22 52
"3256" "cluster489" 747843 747978 135 52
"3257" "cluster516" 770371 770554 183 52
"3258" "cluster529" 790945 791510 565 52
"3259" "cluster532" 794999 795500 501 52
"3260" "cluster532" 796930 797745 815 52
"3261" "cluster539" 812025 812236 211 52
"3262" "cluster539" 815621 815876 255 52
"3263" "cluster547" 831039 832018 979 52
"3264" "cluster548" 833418 833867 449 52
"3265" "cluster649" 969631 970279 648 52
"3266" "cluster650" 970280 970520 240 52
"3267" "cluster661" 984769 984947 178 52
"3268" "cluster662" 984948 984998 50 52
"3269" "cluster663" 984999 985030 31 52
"3270" "cluster664" 985031 986077 1046 52
"3271" "cluster674" 1003315 1003629 314 52
"3272" "cluster676" 1005892 1006676 784 52
"3273" "cluster679" 1013092 1013945 853 52
"3274" "cluster680" 1018936 1018998 62 52
"3275" "cluster682" 1021407 1021689 282 52
"3276" "cluster682" 1022112 1022549 437 52
"3277" "cluster717" 1064269 1064519 250 52
"3278" "cluster763" 1123527 1124772 1245 52
"3279" "cluster764" 1124773 1127877 3104 52
"3280" "cluster767" 1132369 1132476 107 52
"3281" "cluster767" 1132937 1133817 880 52
"3282" "cluster776" 1146649 1146749 100 52
"3283" "cluster777" 1150098 1150849 751 52
"3284" "cluster777" 1154714 1155490 776 52
"3285" "cluster778" 1155491 1155590 99 52
"3286" "cluster799" 1176251 1176896 645 52
"3287" "cluster800" 1176897 1176923 26 52
"3288" "cluster801" 1176924 1177130 206 52
"3289" "cluster816" 1199419 1199517 98 52
"3290" "cluster818" 1200526 1200927 401 52
"3291" "cluster818" 1201837 1202668 831 52
"3292" "cluster828" 1209297 1210247 950 52
"3293" "cluster828" 1211211 1211924 713 52
"3294" "cluster829" 1211925 1212039 114 52
"3295" "cluster830" 1212040 1212098 58 52
"3296" "cluster831" 1215283 1215328 45 52
"3297" "cluster831" 1215904 1216239 335 52
"3298" "cluster840" 1229655 1229721 66 52
"3299" "cluster846" 1239770 1240369 599 52
"3300" "cluster852" 1253341 1253549 208 52
"3301" "cluster854" 1260995 1261444 449 52
"3302" "cluster857" 1269985 1270268 283 52
"3303" "cluster858" 1270269 1270397 128 52
"3304" "cluster859" 1270398 1270939 541 52
"3305" "cluster867" 1284465 1284893 428 52
"3306" "cluster878" 1290747 1291247 500 52
"3307" "cluster878" 1291843 1291973 130 52
"3308" "cluster878" 1292710 1292720 10 52
"3309" "cluster879" 1292721 1293056 335 52
"3310" "cluster880" 1293057 1293080 23 52
"3311" "cluster881" 1293081 1293358 277 52
"3312" "cluster881" 1293775 1295354 1579 52
"3313" "cluster893" 1312615 1312878 263 52
"3314" "cluster895" 1314963 1315885 922 52
"3315" "cluster895" 1316172 1316935 763 52
"3316" "cluster907" 1325981 1326257 276 52
"3317" "cluster907" 1326639 1326804 165 52
"3318" "cluster907" 1327439 1328615 1176 52
"3319" "cluster909" 1334563 1335922 1359 52
"3320" "cluster912" 1339526 1340146 620 52
"3321" "cluster913" 1340147 1340677 530 52
"3322" "cluster918" 1351711 1351944 233 52
"3323" "cluster919" 1351945 1352164 219 52
"3324" "cluster920" 1352165 1352630 465 52
"3325" "cluster921" 1352631 1353811 1180 52
"3326" "cluster921" 1353974 1354609 635 52
"3327" "cluster921" 1354662 1354894 232 52
"3328" "cluster922" 1354895 1355583 688 52
"3329" "cluster923" 1355584 1355753 169 52
"3330" "cluster938" 1375546 1375563 17 52
"3331" "cluster939" 1375564 1375656 92 52
"3332" "cluster940" 1375657 1376002 345 52
"3333" "cluster940" 1376619 1376726 107 52
"3334" "cluster948" 1393886 1394442 556 52
"3335" "cluster949" 1396351 1396629 278 52
"3336" "cluster975" 1447403 1447968 565 52
"3337" "cluster976" 1450051 1451458 1407 52
"3338" "cluster982" 1466389 1467248 859 52
"3339" "cluster983" 1467249 1467333 84 52
"3340" "cluster985" 1467733 1469483 1750 52
"3341" "cluster985" 1470007 1470790 783 52
"3342" "cluster985" 1470903 1471153 250 52
"3343" "cluster994" 1484562 1484847 285 52
"3344" "cluster995" 1484848 1484863 15 52
"3345" "cluster997" 1489830 1489887 57 52
"3346" "cluster998" 1489888 1493075 3187 52
"3347" "cluster1023" 1542455 1542538 83 52
"3348" "cluster1024" 1542539 1542741 202 52
"3349" "cluster1025" 1542742 1542787 45 52
"3350" "cluster1039" 1576101 1576336 235 52
"3351" "cluster1042" 1579853 1581417 1564 52
"3352" "cluster1044" 1583106 1583713 607 52
"3353" "cluster1047" 1585555 1585874 319 52
"3354" "cluster1047" 1586364 1586493 129 52
"3355" "cluster1048" 1586494 1586557 63 52
"3356" "cluster1049" 1586558 1586653 95 52
"3357" "cluster1052" 1589812 1590099 287 52
"3358" "cluster1078" 1625897 1626668 771 52
"3359" "cluster1084" 1641011 1641083 72 52
"3360" "cluster1084" 1641245 1641276 31 52
"3361" "cluster1085" 1641277 1641381 104 52
"3362" "cluster1088" 1642773 1642913 140 52
"3363" "cluster1089" 1642914 1642935 21 52
"3364" "cluster1090" 1642936 1643592 656 52
"3365" "cluster1090" 1644475 1644610 135 52
"3366" "cluster1091" 1644812 1645377 565 52
"3367" "cluster1093" 1645614 1645831 217 52
"3368" "cluster1094" 1646315 1646675 360 52
"3369" "cluster1095" 1646676 1646708 32 52
"3370" "cluster1096" 1646709 1646732 23 52
"3371" "cluster1096" 1648991 1649259 268 52
"3372" "cluster1098" 1651897 1652236 339 52
"3373" "cluster1102" 1655619 1656163 544 52
"3374" "cluster1106" 1658776 1658907 131 52
"3375" "cluster1107" 1658908 1659198 290 52
"3376" "cluster1108" 1659199 1659324 125 52
"3377" "cluster1109" 1659325 1659585 260 52
"3378" "cluster1110" 1662402 1662694 292 52
"3379" "cluster53" 61147 61437 290 53
"3380" "cluster54" 61438 61745 307 53
"3381" "cluster57" 66566 66650 84 53
"3382" "cluster57" 66760 66795 35 53
"3383" "cluster58" 66796 66817 21 53
"3384" "cluster59" 66818 67190 372 53
"3385" "cluster846" 1238532 1240615 2083 53
"3386" "cluster847" 1240616 1242405 1789 53
"3387" "cluster847" 1243525 1243657 132 53
"3388" "cluster975" 1446083 1446610 527 53
"3389" "cluster6" 11141 13341 2200 56
"3390" "cluster10" 18852 18861 9 56
"3391" "cluster11" 18862 19382 520 56
"3392" "cluster12" 19383 19531 148 56
"3393" "cluster20" 25492 25905 413 56
"3394" "cluster21" 25906 26361 455 56
"3395" "cluster32" 41039 41218 179 56
"3396" "cluster33" 41219 41503 284 56
"3397" "cluster36" 45445 45480 35 56
"3398" "cluster37" 45481 45824 343 56
"3399" "cluster40" 47973 49285 1312 56
"3400" "cluster74" 109805 111505 1700 56
"3401" "cluster86" 133750 133814 64 56
"3402" "cluster87" 133815 133836 21 56
"3403" "cluster88" 133837 134187 350 56
"3404" "cluster91" 136024 136569 545 56
"3405" "cluster92" 136570 136609 39 56
"3406" "cluster93" 138574 138633 59 56
"3407" "cluster94" 138634 138667 33 56
"3408" "cluster95" 138668 138940 272 56
"3409" "cluster104" 152795 153149 354 56
"3410" "cluster105" 153150 154301 1151 56
"3411" "cluster109" 156651 156663 12 56
"3412" "cluster110" 156664 157683 1019 56
"3413" "cluster114" 165578 165691 113 56
"3414" "cluster115" 165692 166523 831 56
"3415" "cluster121" 183633 184205 572 56
"3416" "cluster125" 193153 193676 523 56
"3417" "cluster126" 193677 193851 174 56
"3418" "cluster127" 193852 195599 1747 56
"3419" "cluster127" 206283 206370 87 56
"3420" "cluster128" 206371 206410 39 56
"3421" "cluster129" 206411 206567 156 56
"3422" "cluster130" 206568 206893 325 56
"3423" "cluster132" 209502 210239 737 56
"3424" "cluster132" 211518 213339 1821 56
"3425" "cluster144" 224877 225471 594 56
"3426" "cluster184" 268453 268636 183 56
"3427" "cluster185" 268637 269035 398 56
"3428" "cluster185" 269723 270333 610 56
"3429" "cluster194" 276727 277288 561 56
"3430" "cluster204" 289045 290345 1300 56
"3431" "cluster218" 304007 305317 1310 56
"3432" "cluster221" 308745 308965 220 56
"3433" "cluster222" 308966 309081 115 56
"3434" "cluster222" 311076 312159 1083 56
"3435" "cluster255" 346383 346637 254 56
"3436" "cluster256" 346638 346991 353 56
"3437" "cluster256" 347483 348541 1058 56
"3438" "cluster257" 349710 351257 1547 56
"3439" "cluster259" 357885 358235 350 56
"3440" "cluster264" 362947 363210 263 56
"3441" "cluster265" 363211 364473 1262 56
"3442" "cluster277" 378149 378481 332 56
"3443" "cluster283" 393903 394628 725 56
"3444" "cluster284" 396235 396663 428 56
"3445" "cluster285" 400033 401535 1502 56
"3446" "cluster286" 401536 402992 1456 56
"3447" "cluster301" 421629 421843 214 56
"3448" "cluster302" 421844 421996 152 56
"3449" "cluster303" 421997 422597 600 56
"3450" "cluster309" 432435 432913 478 56
"3451" "cluster309" 434995 435212 217 56
"3452" "cluster310" 435213 435650 437 56
"3453" "cluster311" 435651 435787 136 56
"3454" "cluster321" 455349 455669 320 56
"3455" "cluster322" 455670 456403 733 56
"3456" "cluster323" 458562 459107 545 56
"3457" "cluster326" 464737 465336 599 56
"3458" "cluster340" 482220 483373 1153 56
"3459" "cluster354" 504975 505328 353 56
"3460" "cluster355" 505329 505584 255 56
"3461" "cluster356" 505585 506808 1223 56
"3462" "cluster358" 513708 513964 256 56
"3463" "cluster359" 513965 514066 101 56
"3464" "cluster360" 514067 514207 140 56
"3465" "cluster361" 514208 514751 543 56
"3466" "cluster361" 515731 517331 1600 56
"3467" "cluster361" 520016 521436 1420 56
"3468" "cluster361" 522669 522705 36 56
"3469" "cluster362" 522706 523030 324 56
"3470" "cluster363" 523031 523195 164 56
"3471" "cluster364" 523196 523397 201 56
"3472" "cluster366" 528639 529939 1300 56
"3473" "cluster368" 535696 536809 1113 56
"3474" "cluster371" 543761 544311 550 56
"3475" "cluster373" 552648 553507 859 56
"3476" "cluster373" 557306 558307 1001 56
"3477" "cluster373" 561057 562007 950 56
"3478" "cluster376" 570198 571167 969 56
"3479" "cluster377" 571168 573450 2282 56
"3480" "cluster381" 578984 579364 380 56
"3481" "cluster382" 579365 580439 1074 56
"3482" "cluster401" 612702 613102 400 56
"3483" "cluster402" 613103 613659 556 56
"3484" "cluster403" 617797 618745 948 56
"3485" "cluster404" 618746 618836 90 56
"3486" "cluster405" 618837 619378 541 56
"3487" "cluster419" 642256 642940 684 56
"3488" "cluster420" 642941 643013 72 56
"3489" "cluster424" 646805 647217 412 56
"3490" "cluster424" 651343 653005 1662 56
"3491" "cluster425" 653006 653260 254 56
"3492" "cluster429" 660729 661371 642 56
"3493" "cluster431" 671367 673403 2036 56
"3494" "cluster439" 693025 694044 1019 56
"3495" "cluster440" 704991 705648 657 56
"3496" "cluster443" 711058 711406 348 56
"3497" "cluster444" 711407 711501 94 56
"3498" "cluster445" 711502 711813 311 56
"3499" "cluster445" 712313 712836 523 56
"3500" "cluster445" 713431 714231 800 56
"3501" "cluster446" 717663 719512 1849 56
"3502" "cluster450" 725862 728653 2791 56
"3503" "cluster450" 729403 730030 627 56
"3504" "cluster451" 731991 732551 560 56
"3505" "cluster512" 759769 761179 1410 56
"3506" "cluster519" 778500 778609 109 56
"3507" "cluster520" 778610 778909 299 56
"3508" "cluster529" 791345 792595 1250 56
"3509" "cluster529" 792796 793117 321 56
"3510" "cluster534" 807701 807744 43 56
"3511" "cluster535" 807745 808235 490 56
"3512" "cluster536" 808236 808573 337 56
"3513" "cluster536" 810819 810980 161 56
"3514" "cluster537" 810981 811178 197 56
"3515" "cluster538" 811179 811356 177 56
"3516" "cluster539" 811357 812297 940 56
"3517" "cluster539" 813425 814075 650 56
"3518" "cluster547" 832474 833073 599 56
"3519" "cluster548" 833074 834307 1233 56
"3520" "cluster548" 835457 837309 1852 56
"3521" "cluster548" 838957 840337 1380 56
"3522" "cluster548" 840980 841834 854 56
"3523" "cluster550" 848709 849255 546 56
"3524" "cluster574" 885505 886437 932 56
"3525" "cluster575" 886438 886467 29 56
"3526" "cluster576" 886468 886666 198 56
"3527" "cluster581" 890498 890863 365 56
"3528" "cluster582" 890864 891079 215 56
"3529" "cluster583" 891080 891418 338 56
"3530" "cluster584" 891419 891595 176 56
"3531" "cluster589" 895371 895959 588 56
"3532" "cluster590" 895960 896506 546 56
"3533" "cluster591" 896507 897221 714 56
"3534" "cluster608" 920352 921990 1638 56
"3535" "cluster609" 921991 922835 844 56
"3536" "cluster609" 923101 924757 1656 56
"3537" "cluster616" 928957 929547 590 56
"3538" "cluster617" 929548 929573 25 56
"3539" "cluster618" 929574 929603 29 56
"3540" "cluster622" 932301 932320 19 56
"3541" "cluster623" 932321 932440 119 56
"3542" "cluster624" 932441 932502 61 56
"3543" "cluster625" 932503 932533 30 56
"3544" "cluster626" 932534 933256 722 56
"3545" "cluster627" 933257 934199 942 56
"3546" "cluster627" 936311 936550 239 56
"3547" "cluster640" 953077 953716 639 56
"3548" "cluster641" 953717 954086 369 56
"3549" "cluster647" 958659 959509 850 56
"3550" "cluster648" 964001 965799 1798 56
"3551" "cluster651" 971897 971959 62 56
"3552" "cluster652" 971960 972015 55 56
"3553" "cluster653" 972016 974707 2691 56
"3554" "cluster654" 974708 974801 93 56
"3555" "cluster658" 977977 978287 310 56
"3556" "cluster667" 991919 992785 866 56
"3557" "cluster667" 993115 993888 773 56
"3558" "cluster667" 994390 994422 32 56
"3559" "cluster668" 994423 995930 1507 56
"3560" "cluster673" 1000620 1001572 952 56
"3561" "cluster678" 1010495 1010856 361 56
"3562" "cluster679" 1010857 1012073 1216 56
"3563" "cluster710" 1057292 1057831 539 56
"3564" "cluster711" 1058658 1059025 367 56
"3565" "cluster718" 1067700 1068417 717 56
"3566" "cluster719" 1068418 1069372 954 56
"3567" "cluster723" 1078199 1079292 1093 56
"3568" "cluster724" 1079293 1079405 112 56
"3569" "cluster727" 1082591 1083317 726 56
"3570" "cluster728" 1083318 1084297 979 56
"3571" "cluster739" 1101760 1102627 867 56
"3572" "cluster740" 1102628 1102653 25 56
"3573" "cluster741" 1102654 1103061 407 56
"3574" "cluster770" 1139487 1140216 729 56
"3575" "cluster771" 1140217 1140257 40 56
"3576" "cluster772" 1140258 1140309 51 56
"3577" "cluster773" 1141659 1142046 387 56
"3578" "cluster774" 1142047 1142267 220 56
"3579" "cluster775" 1142268 1142433 165 56
"3580" "cluster776" 1142434 1142601 167 56
"3581" "cluster777" 1147485 1148234 749 56
"3582" "cluster777" 1153749 1154601 852 56
"3583" "cluster779" 1156931 1157143 212 56
"3584" "cluster783" 1163153 1163589 436 56
"3585" "cluster792" 1168546 1169236 690 56
"3586" "cluster793" 1169237 1169865 628 56
"3587" "cluster807" 1183339 1186487 3148 56
"3588" "cluster811" 1189729 1189873 144 56
"3589" "cluster812" 1189874 1190385 511 56
"3590" "cluster812" 1190742 1191579 837 56
"3591" "cluster818" 1200167 1201187 1020 56
"3592" "cluster831" 1212532 1214885 2353 56
"3593" "cluster831" 1214941 1216322 1381 56
"3594" "cluster832" 1220383 1220839 456 56
"3595" "cluster833" 1224066 1224564 498 56
"3596" "cluster834" 1224565 1224743 178 56
"3597" "cluster835" 1224744 1224900 156 56
"3598" "cluster836" 1224901 1224997 96 56
"3599" "cluster836" 1226417 1228248 1831 56
"3600" "cluster840" 1229655 1230063 408 56
"3601" "cluster841" 1230064 1231067 1003 56
"3602" "cluster842" 1231667 1231761 94 56
"3603" "cluster843" 1231762 1231917 155 56
"3604" "cluster848" 1247989 1248314 325 56
"3605" "cluster849" 1248315 1248344 29 56
"3606" "cluster850" 1248345 1248865 520 56
"3607" "cluster856" 1266601 1266718 117 56
"3608" "cluster857" 1266719 1266851 132 56
"3609" "cluster857" 1267859 1269039 1180 56
"3610" "cluster863" 1280143 1281135 992 56
"3611" "cluster864" 1281136 1281371 235 56
"3612" "cluster865" 1281372 1282597 1225 56
"3613" "cluster866" 1282598 1283148 550 56
"3614" "cluster867" 1283149 1283569 420 56
"3615" "cluster881" 1296898 1297290 392 56
"3616" "cluster882" 1297291 1297701 410 56
"3617" "cluster894" 1313905 1314479 574 56
"3618" "cluster895" 1314480 1314863 383 56
"3619" "cluster925" 1356940 1357046 106 56
"3620" "cluster926" 1357047 1357153 106 56
"3621" "cluster932" 1370253 1371389 1136 56
"3622" "cluster941" 1380905 1382586 1681 56
"3623" "cluster948" 1393702 1394349 647 56
"3624" "cluster952" 1403561 1404207 646 56
"3625" "cluster953" 1408464 1408620 156 56
"3626" "cluster954" 1408621 1409105 484 56
"3627" "cluster955" 1409106 1409165 59 56
"3628" "cluster956" 1409166 1409211 45 56
"3629" "cluster957" 1412555 1412882 327 56
"3630" "cluster959" 1425229 1426033 804 56
"3631" "cluster961" 1433306 1434180 874 56
"3632" "cluster962" 1434181 1434204 23 56
"3633" "cluster963" 1434205 1434268 63 56
"3634" "cluster964" 1434269 1434743 474 56
"3635" "cluster965" 1434744 1434769 25 56
"3636" "cluster966" 1434770 1435604 834 56
"3637" "cluster969" 1439297 1439437 140 56
"3638" "cluster970" 1439438 1440058 620 56
"3639" "cluster971" 1440059 1440113 54 56
"3640" "cluster976" 1449815 1450303 488 56
"3641" "cluster978" 1458045 1458367 322 56
"3642" "cluster979" 1458368 1460091 1723 56
"3643" "cluster982" 1466389 1467079 690 56
"3644" "cluster1000" 1500140 1501068 928 56
"3645" "cluster1001" 1501069 1503451 2382 56
"3646" "cluster1004" 1509510 1510414 904 56
"3647" "cluster1005" 1510415 1510684 269 56
"3648" "cluster1006" 1510685 1510758 73 56
"3649" "cluster1007" 1510759 1510989 230 56
"3650" "cluster1007" 1511089 1512937 1848 56
"3651" "cluster1008" 1515147 1516063 916 56
"3652" "cluster1009" 1516064 1516155 91 56
"3653" "cluster1010" 1516156 1516372 216 56
"3654" "cluster1015" 1523923 1526224 2301 56
"3655" "cluster1018" 1532867 1533754 887 56
"3656" "cluster1018" 1533904 1534230 326 56
"3657" "cluster1019" 1534231 1534865 634 56
"3658" "cluster1028" 1550841 1551868 1027 56
"3659" "cluster1029" 1551869 1552293 424 56
"3660" "cluster1036" 1570281 1571781 1500 56
"3661" "cluster1047" 1585682 1586155 473 56
"3662" "cluster1047" 1586364 1586493 129 56
"3663" "cluster1048" 1586494 1586557 63 56
"3664" "cluster1049" 1586558 1586903 345 56
"3665" "cluster1052" 1591403 1592065 662 56
"3666" "cluster1053" 1592066 1592336 270 56
"3667" "cluster1054" 1592337 1592456 119 56
"3668" "cluster1055" 1592457 1592700 243 56
"3669" "cluster1063" 1597859 1598771 912 56
"3670" "cluster1081" 1631022 1633091 2069 56
"3671" "cluster1081" 1635691 1637131 1440 56
"3672" "cluster1082" 1637132 1637714 582 56
"3673" "cluster1096" 1646960 1647638 678 56
"3674" "cluster1096" 1649051 1649984 933 56
"3675" "cluster1097" 1649985 1650941 956 56
"3676" "cluster1098" 1651850 1652733 883 56
"3677" "cluster1099" 1652734 1652793 59 56
"3678" "cluster1100" 1652794 1652818 24 56
"3679" "cluster1101" 1652819 1652951 132 56
"3680" "cluster1104" 1657802 1657820 18 56
"3681" "cluster1105" 1657821 1658285 464 56
"3682" "cluster1106" 1658286 1658535 249 56
"3683" "cluster1113" 1663902 1664475 573 56
"3684" "cluster1115" 1666073 1666723 650 56
"3685" "cluster5" 10137 10461 324 57
"3686" "cluster6" 14395 15104 709 57
"3687" "cluster6" 16055 16592 537 57
"3688" "cluster27" 30200 30321 121 57
"3689" "cluster29" 31195 31945 750 57
"3690" "cluster29" 32295 33530 1235 57
"3691" "cluster37" 45779 45895 116 57
"3692" "cluster59" 68035 68885 850 57
"3693" "cluster59" 70185 70243 58 57
"3694" "cluster59" 71432 71885 453 57
"3695" "cluster60" 77533 77669 136 57
"3696" "cluster60" 78046 78383 337 57
"3697" "cluster64" 84775 86301 1526 57
"3698" "cluster69" 96965 97215 250 57
"3699" "cluster72" 103978 104592 614 57
"3700" "cluster72" 106796 106867 71 57
"3701" "cluster73" 106868 107857 989 57
"3702" "cluster86" 132374 132681 307 57
"3703" "cluster86" 133317 133668 351 57
"3704" "cluster89" 135565 135624 59 57
"3705" "cluster90" 135625 135654 29 57
"3706" "cluster91" 135655 135939 284 57
"3707" "cluster119" 173140 173277 137 57
"3708" "cluster119" 177998 178265 267 57
"3709" "cluster145" 227363 227813 450 57
"3710" "cluster146" 230111 230228 117 57
"3711" "cluster154" 237443 237491 48 57
"3712" "cluster155" 237492 237747 255 57
"3713" "cluster179" 255484 255645 161 57
"3714" "cluster201" 284241 284265 24 57
"3715" "cluster213" 294077 294338 261 57
"3716" "cluster222" 313831 313996 165 57
"3717" "cluster234" 323590 324035 445 57
"3718" "cluster253" 341184 341532 348 57
"3719" "cluster253" 342311 342597 286 57
"3720" "cluster253" 343134 343808 674 57
"3721" "cluster282" 390872 391202 330 57
"3722" "cluster283" 393787 393937 150 57
"3723" "cluster295" 413070 413271 201 57
"3724" "cluster301" 420951 421401 450 57
"3725" "cluster303" 422375 423647 1272 57
"3726" "cluster309" 433659 434024 365 57
"3727" "cluster320" 453653 453679 26 57
"3728" "cluster321" 453680 453888 208 57
"3729" "cluster322" 456709 456974 265 57
"3730" "cluster331" 473752 474082 330 57
"3731" "cluster332" 474083 474662 579 57
"3732" "cluster364" 525579 525942 363 57
"3733" "cluster365" 525943 525951 8 57
"3734" "cluster365" 526107 527023 916 57
"3735" "cluster371" 542825 543572 747 57
"3736" "cluster373" 558191 558957 766 57
"3737" "cluster377" 573549 574199 650 57
"3738" "cluster382" 581739 581874 135 57
"3739" "cluster389" 591525 591890 365 57
"3740" "cluster397" 601759 602301 542 57
"3741" "cluster397" 604592 604659 67 57
"3742" "cluster414" 634817 634893 76 57
"3743" "cluster415" 634894 634958 64 57
"3744" "cluster416" 634959 635092 133 57
"3745" "cluster416" 635436 635721 285 57
"3746" "cluster419" 642653 642913 260 57
"3747" "cluster431" 675491 675606 115 57
"3748" "cluster431" 675960 676341 381 57
"3749" "cluster431" 680637 680700 63 57
"3750" "cluster432" 680701 680804 103 57
"3751" "cluster433" 680805 681555 750 57
"3752" "cluster436" 686456 686681 225 57
"3753" "cluster438" 692574 692732 158 57
"3754" "cluster439" 692733 692842 109 57
"3755" "cluster440" 703192 703752 560 57
"3756" "cluster441" 708481 708690 209 57
"3757" "cluster442" 708691 709058 367 57
"3758" "cluster448" 721387 721955 568 57
"3759" "cluster481" 744563 744607 44 57
"3760" "cluster482" 744608 745044 436 57
"3761" "cluster483" 745045 745331 286 57
"3762" "cluster484" 745332 745904 572 57
"3763" "cluster494" 751004 751117 113 57
"3764" "cluster522" 779034 779634 600 57
"3765" "cluster523" 779635 780537 902 57
"3766" "cluster539" 812475 812744 269 57
"3767" "cluster539" 815919 816046 127 57
"3768" "cluster540" 816047 816098 51 57
"3769" "cluster541" 816099 816348 249 57
"3770" "cluster542" 816349 816419 70 57
"3771" "cluster542" 818858 818978 120 57
"3772" "cluster547" 832527 832657 130 57
"3773" "cluster548" 833657 834168 511 57
"3774" "cluster560" 858602 859161 559 57
"3775" "cluster561" 859162 859190 28 57
"3776" "cluster565" 862373 862723 350 57
"3777" "cluster565" 862873 863059 186 57
"3778" "cluster620" 931909 932173 264 57
"3779" "cluster621" 932174 932197 23 57
"3780" "cluster622" 932198 932320 122 57
"3781" "cluster623" 932321 932440 119 57
"3782" "cluster624" 932441 932455 14 57
"3783" "cluster661" 984368 984839 471 57
"3784" "cluster668" 994579 994882 303 57
"3785" "cluster673" 1000457 1001007 550 57
"3786" "cluster679" 1010909 1011159 250 57
"3787" "cluster680" 1015893 1017347 1454 57
"3788" "cluster700" 1039251 1039476 225 57
"3789" "cluster701" 1039477 1039751 274 57
"3790" "cluster710" 1057182 1057606 424 57
"3791" "cluster728" 1086085 1086216 131 57
"3792" "cluster729" 1086217 1086910 693 57
"3793" "cluster729" 1087267 1087295 28 57
"3794" "cluster730" 1087296 1088013 717 57
"3795" "cluster741" 1108369 1108721 352 57
"3796" "cluster769" 1136049 1136275 226 57
"3797" "cluster769" 1136713 1136963 250 57
"3798" "cluster774" 1142101 1142267 166 57
"3799" "cluster775" 1142268 1142433 165 57
"3800" "cluster776" 1142434 1142460 26 57
"3801" "cluster776" 1144606 1145151 545 57
"3802" "cluster797" 1174273 1174726 453 57
"3803" "cluster798" 1174727 1174903 176 57
"3804" "cluster799" 1174904 1175055 151 57
"3805" "cluster799" 1175532 1175985 453 57
"3806" "cluster816" 1199282 1199419 137 57
"3807" "cluster843" 1233267 1233354 87 57
"3808" "cluster843" 1234865 1235065 200 57
"3809" "cluster843" 1235383 1235510 127 57
"3810" "cluster844" 1235511 1235569 58 57
"3811" "cluster848" 1247007 1247116 109 57
"3812" "cluster854" 1259322 1260308 986 57
"3813" "cluster855" 1263741 1263859 118 57
"3814" "cluster856" 1263860 1264027 167 57
"3815" "cluster856" 1264822 1264900 78 57
"3816" "cluster857" 1269540 1269685 145 57
"3817" "cluster873" 1287601 1287855 254 57
"3818" "cluster886" 1300331 1300381 50 57
"3819" "cluster890" 1304671 1304771 100 57
"3820" "cluster893" 1311645 1311967 322 57
"3821" "cluster907" 1327439 1328017 578 57
"3822" "cluster936" 1374718 1374779 61 57
"3823" "cluster942" 1386154 1386209 55 57
"3824" "cluster943" 1386210 1386247 37 57
"3825" "cluster948" 1392850 1393599 749 57
"3826" "cluster948" 1393855 1394455 600 57
"3827" "cluster958" 1420637 1421310 673 57
"3828" "cluster960" 1426383 1426823 440 57
"3829" "cluster976" 1455949 1455999 50 57
"3830" "cluster994" 1484083 1484320 237 57
"3831" "cluster1013" 1521752 1521839 87 57
"3832" "cluster1014" 1521840 1522223 383 57
"3833" "cluster1017" 1529914 1530030 116 57
"3834" "cluster1039" 1575475 1575625 150 57
"3835" "cluster1043" 1582665 1582835 170 57
"3836" "cluster1044" 1582836 1583329 493 57
"3837" "cluster1047" 1585775 1586255 480 57
"3838" "cluster1048" 1586498 1586557 59 57
"3839" "cluster1049" 1586558 1586824 266 57
